avg_train_true,avg_train_pred,train_pred_std,avg_test_true,avg_test_pred,test_pred_std
-1.9512892989999995,-1.8826725,0.03522534,-1.460629612,-1.3150475,0.042336144
0.2906263669999998,0.124133445,0.037161365,-2.6052165619999994,-2.553334,0.057235867
-3.33551764,-2.9050007,0.06260456,0.742632811,0.48177356,0.06701439
0.5330157150000003,0.44141063,0.01489594,0.36281303200000004,0.39280117,0.02303825
-0.618096783,-0.8158153,0.07558356,-0.229634876,-0.15112808,0.027459906
-3.3932716330000003,-3.1516209,0.115109324,-1.5232339059999997,-1.4987912,0.04940888
-3.8462442920000006,-3.7107263,0.047327623,-2.086704628,-2.358892,0.08975476
-1.1354564279999997,-1.1626993,0.05162787,0.02395213099999971,-0.028591242,0.08040743
-1.0314781679999998,-0.87650794,0.04800344,-0.6901233319999998,-0.7987392,0.058655653
-1.548314278,-1.5110759,0.04510701,-0.624630157,-0.47214824,0.059619714
-1.3607339530000002,-1.5276744,0.030068064,-0.6146331719999999,-0.785025,0.07027781
-1.5504243970000002,-1.5182692,0.01970845,1.1268543649999998,1.1408522,0.059987023
0.8350847809999999,0.8718971,0.037613094,-1.076978489,-0.9682172,0.09977432
-1.5231539060000003,-1.589624,0.03955038,0.7182617129999995,0.8038605,0.015003792
-2.263040433,-2.7530537,0.088168964,-2.071486635,-1.8576813,0.06963706
-1.834173733,-1.6662573,0.029530307,0.26087025799999974,0.37744766,0.04491395
1.3060236009999997,1.5007265,0.03301587,-3.355785838,-3.1629403,0.031250354
-1.173399982,-1.1419467,0.024756253,-0.8454472580000001,-0.81759155,0.03549861
-2.547202317,-2.450734,0.0110323,0.7760605370000002,1.1641566,0.09687001
-0.886838536,-0.8380254,0.027527628,-0.3993539209999999,-0.40147358,0.023720013
-3.1263848090000006,-3.2256806,0.017050212,-0.8674595729999999,-0.6699314,0.033869423
0.5974177650000003,0.7862592,0.03352872,-1.0811838810000005,-1.2550609,0.0064541055
-2.3268558010000002,-2.3159485,0.0356895,-0.8861246640000002,-0.8412498,0.042473935
1.5977325960000002,1.6351181,0.028974768,-1.0407859520000002,-0.8117819,0.12819439
0.0393117829999996,0.17553298,0.053576984,1.87095892,1.9363544,0.030101528
-2.5138681620000005,-2.448666,0.026568696,1.3169527690000002,1.4804901,0.04680546
-3.209562431000001,-3.212276,0.023751056,1.6923679259999997,1.5261099,0.027516361
-1.9125162849999993,-1.9798434,0.029951217,-1.8817126910000002,-1.679945,0.12678358
-1.8153849059999998,-1.8787457,0.032758925,0.830721295,0.6448949,0.062045086
-3.2866842509999996,-3.361349,0.11191048,1.042314352,0.8461593,0.03266454
-2.5822000279999995,-3.0104518,0.018334098,1.535722596,1.6596766,0.047102027
-3.747901478,-3.745919,0.019991964,-3.616758963,-3.4362297,0.020102488
0.7098130320000005,0.7162625,0.01733868,-0.556858664,-0.5501999,0.03552936
-3.1657772129999997,-3.1084313,0.023393082,1.6834291859999997,1.6030716,0.060990002
-2.283831221,-2.3393095,0.03884783,-0.47716043900000005,-0.39430934,0.030718654
-0.45061063999999984,-0.34821078,0.016584182,-0.8018633939999997,-1.0234414,0.037677176
